,Pm2.5
14071,0.064386316
14072,0.051307846
14073,0.06136821
14074,0.083501
14075,0.09657948
14076,0.08048289
14077,0.087525144
14078,0.09154929
14079,0
14080,0
14081,0.10362173
14082,0.101609655
14083,0.11167002
14084,0.108651906
14085,0.11368209
14086,0.1307847
14087,0.13380282
14088,0.16197182
14089,0.123742454
14090,0.11569416
14091,0.11167002
14092,0.1056338
14093,0.11167002
14094,0.10362173
14095,0.10764587
14096,0.12575452
14097,0.12877263
14098,0.1418511
14099,0.112676054
14100,0.11871227
14101,0.13279678
14102,0.15392354
14103,0.15995975
14104,0.15191147
14105,0.16197182
14106,0.14889336
14107,0.13883299
14108,0.17203219
14109,0.17505029
14110,0.15492958
14111,0.14084506
14112,0.1307847
14113,0.11368209
14114,0.10060362
14115,0.098591544
14116,0.09154929
14117,0.086519115
14118,0.09657948
14119,0.09255533
14120,0.09959758
14121,0.116700195
14122,0.11066398
14123,0.13279678
14124,0.13782696
14125,0.13581489
14126,0.12575452
14127,0.14889336
14128,0.13480885
14129,0.13480885
14130,0.14788732
14131,0.1418511
14132,0.14285713
14133,0.1307847
14134,0.123742454
14135,0.13179074
14136,0.13581489
14137,0.12575452
14138,0.13883299
14139,0.15392354
14140,0.03118712
14141,0.0472837
14142,0.056338027
14143,0.046277665
14144,0.033199195
14145,0.040241446
14146,0.041247483
14147,0.06539235
14148,0.11066398
14149,0.108651906
14150,0.093561366
14151,0.10764587
14152,0.10060362
14153,0.09758551
14154,0.12072434
14155,0.12273642
14156,0.12877263
14157,0.15895371
14158,0.20724346
14159,0.222334
14160,0.15694164
14161,0.16599597
14162,0.16096579
14163,0.17605633
14164,0.15895371
14165,0.13782696
14166,0.12877263
14167,0.12676056
14168,0.12474848
14169,0.10965794
14170,0.10764587
14171,0.09959758
14172,0.14386317
14173,0.11871227
14174,0.116700195
14175,0.10965794
14176,0.10965794
14177,0.10965794
14178,0.087525144
14179,0.10060362
14180,0.11770623
14181,0.10764587
14182,0.11066398
14183,0.10764587
14184,0.038229376
14185,0.010060362
14186,0.0070422534
14187,0.0060362173
14188,0.0090543255
14189,0.008048289
14190,0.008048289
14191,0.017102616
14192,0.02112676
14193,0.016096579
14194,0.017102616
14195,0.013078471
14196,0.0070422534
14197,0.0070422534
14198,0.011066398
14199,0.0070422534
14200,0.0040241447
14201,0.0040241447
14202,0.008048289
14203,0.017102616
14204,0.02414487
14205,0.035211265
14206,0.032193158
14207,0.03722334
14208,0.045271628
14209,0.045271628
14210,0.051307846
14211,0.06740443
14212,0.06841046
14213,0.06639839
14214,0.06338028
14215,0.07444668
14216,0.07444668
14217,0.06941649
14218,0.059356134
14219,0.06941649
14220,0.08853118
14221,0.08853118
14222,0.06740443
14223,0.04828974
14224,0.03722334
14225,0.03722334
14226,0.022132795
14227,0.016096579
14228,0.029175049
14229,0.03118712
14230,0.025150904
14231,0.019114688
14232,0.017102616
14233,0.016096579
14234,0.016096579
14235,0.018108651
14236,0.0070422534
14237,0.0030181087
14238,0.0020120724
14239,0.005030181
14240,0.010060362
14241,0.012072435
14242,0.011066398
14243,0.010060362
14244,0.008048289
14245,0.0090543255
14246,0.018108651
14247,0.022132795
14248,0.029175049
14249,0.023138832
14250,0.02112676
14251,0.029175049
14252,0.03722334
14253,0.03722334
14254,0.049295772
14255,0.04426559
14256,0.0472837
14257,0.04828974
14258,0.05533199
14259,0.06136821
14260,0.056338027
14261,0.051307846
14262,0.06237424
14263,0.06338028
14264,0.06036217
14265,0.075452715
14266,0.07746479
14267,0.06740443
14268,0.087525144
14269,0.08148893
14270,0.059356134
14271,0.04828974
14272,0.054325953
14273,0.04828974
14274,0.04225352
14275,0.03420523
14276,0.04828974
14277,0.054325953
14278,0.05030181
14279,0.051307846
14280,0.06941649
14281,0.06740443
14282,0.06841046
14283,0.08551308
14284,0.07645875
14285,0.08148893
14286,0.08249497
14287,0.09657948
14288,0.08953722
14289,0.12072434
14290,0.12474848
14291,0.10663983
14292,0.079476856
14293,0.08551308
14294,0.09255533
14295,0.09959758
14296,0.09758551
14297,0.07444668
14298,0.054325953
14299,0.0472837
14300,0.045271628
14301,0.04426559
14302,0.054325953
14303,0.045271628
14304,0.057344064
14305,0.06036217
14306,0.06136821
14307,0.07344064
14308,0.090543255
14309,0.09255533
14310,0.1056338
14311,0.10261569
14312,0.11066398
14313,0.11871227
14314,0.10764587
14315,0.09255533
14316,0.08551308
14317,0.09154929
14318,0.10060362
14319,0.079476856
14320,0.04828974
14321,0.052313883
14322,0.06941649
14323,0.07142857
14324,0.072434604
14325,0.07746479
14326,0.09255533
14327,0
14328,0
14329,0.104627766
14330,0.10663983
14331,0.12072434
14332,0.1277666
14333,0.14587525
14334,0.13480885
14335,0.13983902
14336,0.08148893
14337,0.053319916
14338,0.09758551
14339,0.0945674
14340,0.09959758
14341,0.11066398
14342,0.11770623
14343,0.11468813
14344,0.09255533
14345,0.07444668
14346,0.08148893
14347,0.098591544
14348,0.12072434
14349,0.11368209
14350,0.104627766
14351,0
14352,0
14353,0.1307847
14354,0
14355,0
14356,0
14357,0
14358,0
14359,0
14360,0
14361,0
14362,0
14363,0
14364,0
14365,0
14366,0
14367,0
14368,0
14369,0
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0.09255533
14378,0
14379,0
14380,0
14381,0
14382,0
14383,0
14384,0
14385,0
14386,0
14387,0.13782696
14388,0.13279678
14389,0.13480885
14390,0.12977867
14391,0.10965794
14392,0.093561366
14393,0.087525144
14394,0.08853118
14395,0.0945674
14396,0.07042253
14397,0.08853118
14398,0.11368209
14399,0.11569416
14400,0.09657948
14401,0.087525144
14402,0.093561366
14403,0.098591544
14404,0.09758551
14405,0.09758551
14406,0.10362173
14407,0.11167002
14408,0.11066398
14409,0.11770623
14410,0.12575452
14411,0.10663983
14412,0.09154929
14413,0.08048289
14414,0.09758551
14415,0.098591544
14416,0.09255533
14417,0.093561366
14418,0.08551308
14419,0.09557344
14420,0.093561366
14421,0.09657948
14422,0.09255533
14423,0.10965794
14424,0.11871227
14425,0.12173038
14426,0.108651906
14427,0.12173038
14428,0.12676056
14429,0.11468813
14430,0.116700195
14431,0.12072434
14432,0.12676056
14433,0.035211265
14434,0.032193158
14435,0.03118712
14436,0.057344064
14437,0.06941649
14438,0.07042253
14439,0.08249497
14440,0.075452715
14441,0.08048289
14442,0.07142857
14443,0.08048289
14444,0.09557344
14445,0.108651906
14446,0.11871227
14447,0.11871227
14448,0.11167002
14449,0.11871227
14450,0.11167002
14451,0.11167002
14452,0.10362173
14453,0.09255533
14454,0.11167002
14455,0.12474848
14456,0.112676054
14457,0.12072434
14458,0.11569416
14459,0.09557344
14460,0.11066398
14461,0.10965794
14462,0.07142857
14463,0.08048289
14464,0.064386316
14465,0.087525144
14466,0.058350097
14467,0.06941649
14468,0.056338027
14469,0.05533199
14470,0.052313883
14471,0.06237424
14472,0.07847082
14473,0.07847082
14474,0.086519115
14475,0.10261569
14476,0.098591544
14477,0.12273642
14478,0.10060362
14479,0.10362173
14480,0.09758551
14481,0.101609655
14482,0.098591544
14483,0.08450704
14484,0.08450704
14485,0.07746479
14486,0.083501
14487,0.08953722
14488,0.086519115
14489,0.08450704
14490,0.06338028
14491,0.075452715
14492,0.072434604
14493,0.075452715
14494,0.06941649
14495,0.075452715
14496,0.06941649
14497,0.06539235
14498,0.07645875
14499,0.098591544
14500,0.11468813
14501,0.12474848
14502,0.14386317
14503,0.12977867
14504,0.15090543
14505,0.15191147
14506,0.14688128
14507,0.16096579
14508,0.12977867
14509,0.104627766
14510,0.10261569
14511,0.090543255
14512,0
14513,0.093561366
14514,0.093561366
14515,0.10060362
14516,0.104627766
14517,0.11770623
14518,0.13581489
14519,0.18008047
14520,0.1891348
14521,0.20321931
14522,0.18511066
14523,0.19617705
14524,0.20422535
14525,0.19215292
14526,0.17907444
14527,0.17203219
14528,0.17203219
14529,0.167002
14530,0.17303823
14531,0.17002012
14532,0.17505029
14533,0.1529175
14534,0.14386317
14535,0.1418511
14536,0.13480885
14537,0.13682093
14538,0.1418511
14539,0.14788732
14540,0.16197182
14541,0.1529175
14542,0.14889336
14543,0.15593562
14544,0.17303823
14545,0.19416498
14546,0.20623742
14547,0.20422535
14548,0.21227363
14549,0.20523138
14550,0.20221327
14551,0.20724346
14552,0.20623742
14553,0.20523138
14554,0.20623742
14555,0.2112676
14556,0.20221327
14557,0.2142857
14558,0.20523138
14559,0.23440643
14560,0.23440643
14561,0.26760563
14562,0.24144869
14563,0.27062374
14564,0.27364185
14565,0.31790742
14566,0.3108652
14567,0.30181086
14568,0.34305835
14569,0.28169012
14570,0.09657948
14571,0.036217302
14572,0.041247483
14573,0.052313883
14574,0.025150904
14575,0.016096579
14576,0.013078471
14577,0.014084507
14578,0.016096579
14579,0.027162977
14580,0.022132795
14581,0.027162977
14582,0.023138832
14583,0.019114688
14584,0.022132795
14585,0.012072435
14586,0.023138832
14587,0.020120723
14588,0.02414487
14589,0.03118712
14590,0.032193158
14591,0.032193158
14592,0.03118712
14593,0.03923541
14594,0.032193158
14595,0.040241446
14596,0.036217302
14597,0.043259557
14598,0.058350097
14599,0.08249497
14600,0.083501
14601,0.08148893
14602,0.08853118
14603,0.07847082
14604,0.052313883
14605,0.040241446
14606,0.03923541
14607,0.03722334
14608,0.03118712
14609,0.057344064
14610,0.059356134
14611,0.049295772
14612,0.057344064
14613,0.051307846
14614,0.07142857
14615,0.072434604
14616,0.05030181
14617,0.0472837
14618,0.03923541
14619,0.049295772
14620,0.06036217
14621,0.08249497
14622,0.07847082
14623,0.079476856
14624,0.10261569
14625,0.09657948
14626,0.10362173
14627,0.09959758
14628,0.10764587
14629,0.08953722
14630,0.06941649
14631,0.07847082
14632,0.06136821
14633,0.06941649
14634,0.06941649
14635,0.08148893
14636,0.1056338
14637,0.10764587
14638,0.10261569
14639,0.12173038
14640,0.13782696
14641,0.17002012
14642,0.19215292
14643,0.19215292
14644,0.19014084
14645,0.16096579
14646,0.15995975
14647,0.112676054
14648,0.11167002
14649,0.083501
14650,0.06539235
14651,0.06639839
14652,0.07645875
14653,0.079476856
14654,0.06338028
14655,0.058350097
14656,0.056338027
14657,0.06237424
14658,0.058350097
14659,0.052313883
14660,0.035211265
14661,0.036217302
14662,0.03923541
14663,0.03722334
14664,0.04828974
14665,0.07344064
14666,0.07847082
14667,0.090543255
14668,0.08148893
14669,0.093561366
14670,0.083501
14671,0.07847082
14672,0.08551308
14673,0.09657948
14674,0.14688128
14675,0.1639839
14676,0.16197182
14677,0.15191147
14678,0.1056338
14679,0.101609655
14680,0.09255533
14681,0.11871227
14682,0.09657948
14683,0.051307846
14684,0.038229376
14685,0.058350097
14686,0.05533199
14687,0.041247483
14688,0.036217302
14689,0.049295772
14690,0.05030181
14691,0.051307846
14692,0.06036217
14693,0.07344064
14694,0.086519115
14695,0.15794767
14696,0.10060362
14697,0.10965794
14698,0.11770623
14699,0.09557344
14700,0.08551308
14701,0.10362173
14702,0.1277666
14703,0.108651906
14704,0.08551308
14705,0.098591544
14706,0.12575452
14707,0.15593562
14708,0.14386317
14709,0.16096579
14710,0.16498993
14711,0.20120724
14712,0.19517101
14713,0.19617705
14714,0.20724346
14715,0.222334
14716,0.21830985
14717,0.21931589
14718,0.23138832
14719,0.22937626
14720,0.250503
14721,0.25754526
14722,0.26559356
14723,0.25754526
14724,0.278672
14725,0.28873238
14726,0.20321931
14727,0.116700195
14728,0.05030181
14729,0.035211265
14730,0.030181086
14731,0.043259557
14732,0.046277665
14733,0.07042253
14734,0.06639839
14735,0.079476856
14736,0.07645875
14737,0.08048289
14738,0.06941649
14739,0.064386316
14740,0.017102616
14741,0.014084507
14742,0.013078471
14743,0.011066398
14744,0.010060362
14745,0.02112676
14746,0.017102616
14747,0.027162977
14748,0.026156941
14749,0.023138832
14750,0.02414487
14751,0.051307846
14752,0.040241446
14753,0.045271628
14754,0.057344064
14755,0.057344064
14756,0.058350097
14757,0.058350097
14758,0.04426559
14759,0.043259557
14760,0.04828974
14761,0.043259557
14762,0.058350097
14763,0.054325953
14764,0.04828974
14765,0.03420523
14766,0.026156941
14767,0.005030181
14768,0.0060362173
14769,0.011066398
14770,0.013078471
14771,0.0070422534
14772,0.0030181087
14773,0.016096579
14774,0.0090543255
14775,0.008048289
14776,0.0070422534
14777,0.010060362
14778,0.012072435
14779,0.014084507
14780,0.023138832
14781,0.032193158
14782,0.032193158
14783,0.019114688
14784,0.02112676
14785,0.04828974
14786,0.03118712
14787,0.03118712
14788,0.025150904
14789,0.023138832
14790,0.022132795
14791,0.011066398
14792,0.010060362
14793,0.011066398
14794,0.012072435
14795,0.010060362
14796,0.022132795
14797,0.008048289
14798,0.019114688
14799,0.020120723
14800,0.014084507
14801,0.02414487
14802,0.017102616
14803,0.015090543
14804,0.029175049
14805,0.027162977
14806,0.03118712
14807,0.03118712
14808,0.028169014
14809,0.035211265
14810,0.027162977
14811,0.028169014
14812,0.028169014
14813,0.030181086
14814,0.028169014
14815,0.028169014
14816,0.027162977
14817,0.03923541
14818,0.038229376
14819,0.036217302
14820,0.03722334
14821,0.033199195
14822,0.056338027
14823,0.058350097
14824,0.06740443
14825,0.07142857
14826,0.06136821
14827,0.0472837
14828,0.056338027
14829,0.052313883
14830,0.051307846
14831,0.056338027
14832,0.054325953
14833,0.06841046
14834,0.07142857
14835,0.075452715
14836,0.083501
14837,0.07847082
14838,0.07746479
14839,0.10060362
14840,0.0945674
14841,0.11871227
14842,0.12474848
14843,0.12877263
14844,0.13179074
14845,0.1498994
14846,0.11468813
14847,0.14285713
14848,0.16901408
14849,0.1639839
14850,0.15492958
14851,0.17706236
14852,0.18108651
14853,0.18008047
14854,0.13581489
14855,0.08551308
14856,0.10261569
14857,0.108651906
14858,0.11368209
14859,0.116700195
14860,0.11368209
14861,0.11770623
14862,0.11770623
14863,0.11770623
14864,0.11368209
14865,0.11770623
14866,0.12474848
14867,0.13480885
14868,0.12072434
14869,0.12676056
14870,0.11770623
14871,0.11770623
14872,0.13279678
14873,0.11871227
14874,0.10261569
14875,0.10261569
14876,0.12877263
14877,0.14084506
14878,0.13480885
14879,0.13682093
14880,0.12072434
14881,0.14285713
14882,0.14688128
14883,0.16498993
14884,0.1639839
14885,0.18108651
14886,0.17303823
14887,0.17102616
14888,0.17907444
14889,0.1891348
14890,0.1780684
14891,0.1891348
14892,0.18712273
14893,0.19718309
14894,0.15593562
14895,0.13380282
14896,0.14587525
14897,0.14788732
14898,0.11368209
14899,0.09959758
14900,0.09657948
14901,0.13179074
14902,0.14688128
14903,0.15593562
14904,0.17303823
14905,0.20523138
14906,0.1891348
14907,0.18108651
14908,0.18712273
14909,0.18309858
14910,0.18812877
14911,0.20422535
14912,0.17404427
14913,0.18410462
14914,0.19617705
14915,0.17505029
14916,0.16901408
14917,0.16096579
14918,0.16901408
14919,0.16498993
14920,0.16498993
14921,0.14587525
14922,0.123742454
14923,0.10261569
14924,0.1056338
14925,0.12474848
14926,0.108651906
14927,0.07042253
14928,0.09255533
14929,0.036217302
14930,0.03118712
14931,0.02414487
14932,0.017102616
14933,0.025150904
14934,0.022132795
14935,0.026156941
14936,0.028169014
14937,0.033199195
14938,0.026156941
14939,0.022132795
14940,0.02112676
14941,0.011066398
14942,0.012072435
14943,0.019114688
14944,0.023138832
14945,0.012072435
14946,0.016096579
14947,0.016096579
14948,0.025150904
14949,0.026156941
14950,0.028169014
14951,0.026156941
14952,0.03118712
14953,0.025150904
14954,0.026156941
14955,0.02414487
14956,0.010060362
14957,0.02112676
14958,0.005030181
14959,0.008048289
14960,0.0090543255
14961,0.010060362
14962,0.018108651
14963,0.012072435
14964,0.012072435
14965,0.011066398
14966,0.0060362173
14967,0.0040241447
14968,0.0070422534
14969,0.0070422534
14970,0.0070422534
14971,0.02112676
14972,0.020120723
14973,0.026156941
14974,0.035211265
14975,0.0472837
14976,0.059356134
14977,0.049295772
14978,0.035211265
14979,0.028169014
14980,0.028169014
14981,0.029175049
14982,0.032193158
14983,0.03118712
14984,0.04426559
14985,0.017102616
14986,0.014084507
14987,0.0090543255
14988,0.017102616
14989,0.005030181
14990,0.008048289
14991,0.011066398
14992,0.008048289
14993,0.008048289
14994,0.0090543255
14995,0.008048289
14996,0.02112676
14997,0.026156941
14998,0.028169014
14999,0.02414487
15000,0.027162977
15001,0.04828974
15002,0.04828974
15003,0.064386316
15004,0.041247483
15005,0.02112676
15006,0.025150904
15007,0.028169014
15008,0.041247483
15009,0.029175049
15010,0.022132795
15011,0.023138832
15012,0.015090543
15013,0.012072435
15014,0.010060362
15015,0.011066398
15016,0.013078471
15017,0.022132795
15018,0.012072435
15019,0.018108651
15020,0.05533199
15021,0.022132795
15022,0.029175049
15023,0.03722334
15024,0.043259557
15025,0.064386316
15026,0.07847082
15027,0.07847082
15028,0.07645875
15029,0.059356134
15030,0.023138832
15031,0.025150904
15032,0.027162977
15033,0.049295772
15034,0.038229376
15035,0.03923541
15036,0.04225352
15037,0.02414487
15038,0.026156941
15039,0.016096579
15040,0.012072435
15041,0.0070422534
15042,0.0070422534
15043,0.032193158
15044,0.026156941
15045,0.028169014
15046,0.049295772
15047,0.03923541
15048,0.02414487
15049,0.057344064
15050,0.0472837
15051,0.06036217
15052,0.06639839
15053,0.03722334
15054,0.045271628
15055,0.057344064
15056,0.058350097
15057,0.045271628
15058,0.030181086
15059,0.038229376
15060,0.03118712
15061,0.018108651
15062,0.014084507
15063,0.018108651
15064,0.02112676
15065,0.018108651
15066,0.019114688
15067,0.028169014
15068,0.03722334
15069,0.036217302
15070,0.05030181
15071,0.05030181
15072,0.06841046
15073,0.09255533
15074,0.087525144
15075,0.06639839
15076,0.059356134
15077,0.040241446
15078,0.04225352
15079,0.036217302
15080,0.032193158
15081,0.032193158
15082,0.046277665
15083,0.028169014
15084,0.040241446
15085,0.033199195
15086,0.016096579
15087,0.015090543
15088,0.014084507
15089,0.02112676
15090,0.026156941
15091,0.03118712
15092,0.056338027
15093,0.07444668
15094,0.06036217
15095,0.13380282
15096,0.12575452
15097,0.16498993
15098,0.14084506
15099,0.13883299
15100,0.13782696
15101,0.11468813
15102,0.058350097
15103,0.057344064
15104,0.08450704
15105,0.0945674
15106,0.07444668
15107,0.07645875
15108,0.0945674
15109,0.10663983
15110,0.104627766
15111,0.10060362
15112,0.10060362
15113,0.104627766
15114,0.11368209
15115,0.090543255
15116,0.11569416
15117,0.12072434
15118,0.18008047
15119,0.20925553
15120,0.22635815
15121,0.22837022
15122,0.19818912
15123,0.16297786
15124,0.1529175
15125,0.1307847
15126,0.12575452
15127,0.119718306
15128,0.13983902
15129,0.12273642
15130,0.13279678
15131,0.13782696
15132,0.15090543
15133,0.13480885
15134,0.12575452
15135,0.1277666
15136,0.13581489
15137,0.15392354
15138,0.1418511
15139,0.13983902
15140,0.14084506
15141,0.15895371
15142,0.1639839
15143,0.17706236
15144,0.1780684
15145,0.18209255
15146,0.21026157
15147,0.2535211
15148,0.24849093
15149,0.25452715
15150,0.24144869
15151,0.23239435
15152,0.24144869
15153,0.2746479
15154,0.27665994
15155,0.27565393
15156,0.27263582
15157,0.28571427
15158,0.28169012
15159,0.278672
15160,0.2615694
15161,0.25754526
15162,0.25754526
15163,0.27062374
15164,0.26056337
15165,0.25653923
15166,0.29074445
15167,0.31790742
15168,0.3028169
15169,0.30080482
15170,0.30885312
15171,0.30080482
15172,0.29678068
15173,0.2997988
15174,0.31790742
15175,0.28068408
15176,0.24849093
15177,0.25754526
15178,0.2917505
15179,0.2837022
15180,0.3108652
15181,0
15182,0.26458752
15183,0.15694164
15184,0.108651906
15185,0.10764587
15186,0.11871227
15187,0.1307847
15188,0.112676054
15189,0.112676054
15190,0.12977867
15191,0.13983902
15192,0.15392354
15193,0.15995975
15194,0.20120724
15195,0.22032192
15196,0.22736418
15197,0.21931589
15198,0.25251508
15199,0.25150904
15200,0.25452715
15201,0.2837022
15202,0.2917505
15203,0.29577464
15204,0.28973842
15205,0.28269616
15206,0.24849093
15207,0.2002012
15208,0.13279678
15209,0.1307847
15210,0.14084506
15211,0.15593562
15212,0.16197182
15213,0.16800804
15214,0.24346076
15215,0.2364185
15216,0.17907444
15217,0.1780684
15218,0.20523138
15219,0.222334
15220,0.24044265
15221,0.24748491
15222,0.24547283
15223,0.28169012
15224,0.278672
15225,0.27967805
15226,0.2746479
15227,0.28772634
15228,0.2837022
15229,0.29275653
15230,0.30382293
15231,0.28470823
15232,0.28973842
15233,0.30181086
15234,0.3279678
15235,0.34004024
15236,0.3511066
15237,0.34808853
15238,0.3752515
15239,0.38832995
15240,0.35211265
15241,0.34104627
15242,0.32997987
15243,0.24245472
15244,0.08048289
15245,0.028169014
15246,0.018108651
15247,0.015090543
15248,0.025150904
15249,0.015090543
15250,0.015090543
15251,0.014084507
15252,0.026156941
15253,0.026156941
15254,0.019114688
15255,0.025150904
15256,0.019114688
15257,0.018108651
15258,0.014084507
15259,0.013078471
15260,0.025150904
15261,0.02414487
15262,0.033199195
15263,0.023138832
15264,0.027162977
15265,0.019114688
15266,0.020120723
15267,0.019114688
15268,0.011066398
15269,0.026156941
15270,0.020120723
15271,0.016096579
15272,0.020120723
15273,0.019114688
15274,0.018108651
15275,0.020120723
15276,0.02112676
15277,0.018108651
15278,0.013078471
15279,0.018108651
15280,0.02112676
15281,0.028169014
15282,0.035211265
15283,0.03722334
15284,0.026156941
15285,0.041247483
15286,0.035211265
15287,0.05030181
15288,0.049295772
15289,0.06237424
15290,0.072434604
15291,0.08551308
15292,0.072434604
15293,0.059356134
15294,0.05030181
15295,0.03118712
15296,0.059356134
15297,0.06036217
15298,0.03923541
15299,0.010060362
15300,0.015090543
15301,0.0040241447
15302,0.023138832
15303,0.011066398
15304,0.018108651
15305,0.0060362173
15306,0.027162977
15307,0.026156941
15308,0.06036217
15309,0.053319916
15310,0.079476856
15311,0.051307846
15312,0.02414487
15313,0.019114688
15314,0.02414487
15315,0.020120723
15316,0.022132795
15317,0.0472837
15318,0.036217302
15319,0.022132795
15320,0.019114688
15321,0.008048289
15322,0.023138832
15323,0.018108651
15324,0.019114688
15325,0.022132795
15326,0.013078471
15327,0.011066398
15328,0.011066398
15329,0.008048289
15330,0.0090543255
15331,0.022132795
15332,0.023138832
15333,0.029175049
15334,0.035211265
15335,0.053319916
15336,0.05533199
15337,0.06338028
15338,0.06740443
15339,0.06136821
15340,0.032193158
15341,0.03722334
15342,0.036217302
15343,0.028169014
15344,0.05030181
15345,0.040241446
15346,0.036217302
15347,0.02414487
15348,0.026156941
15349,0.014084507
15350,0
15351,0
15352,0
15353,0
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,0
15361,0
15362,0
15363,0
15364,0
15365,0
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,0
15382,0
15383,0
15384,0
15385,0
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,0
15393,0
15394,0
15395,0
15396,0
15397,0
15398,0
15399,0
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,0
15411,0
15412,0
15413,0
15414,0
15415,0
15416,0
15417,0
15418,0
15419,0
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15436,0
15437,0
15438,0
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,0
15446,0
15447,0
15448,0
15449,0.16297786
15450,0.13983902
15451,0.104627766
15452,0.14486921
15453,0.14688128
15454,0.16297786
15455,0.16901408
15456,0.14587525
15457,0.16498993
15458,0.14688128
15459,0.12273642
15460,0.10362173
15461,0.12575452
15462,0.13883299
15463,0.14486921
15464,0.15090543
15465,0.16498993
15466,0.11368209
15467,0.11066398
15468,0.11167002
15469,0.11167002
15470,0.15090543
15471,0.16096579
15472,0.18209255
15473,0.23138832
15474,0.25150904
15475,0.25955734
15476,0.2947686
15477,0.32696176
15478,0.32595572
15479,0.3309859
15480,0.34909457
15481,0.3531187
15482,0.3561368
15483,0.31589535
15484,0.3511066
15485,0.34305835
15486,0.32595572
15487,0.27565393
15488,0.27062374
15489,0.28571427
15490,0.31388327
15491,0.36217302
15492,0.40643862
15493,0.3802817
15494,0.3199195
15495,0.29879275
15496,0.27263582
15497,0.30482897
15498,0.33702213
15499,0.3420523
15500,0.43762574
15501,0.5653923
15502,0.5171026
15503,0.48792756
15504,0.4557344
15505,0.28470823
15506,0.15392354
15507,0.1056338
15508,0.06639839
15509,0.07142857
15510,0.06338028
15511,0.054325953
15512,0.06941649
15513,0.06941649
15514,0.075452715
15515,0.075452715
15516,0.064386316
15517,0.049295772
15518,0.06941649
15519,0.08953722
15520,0.056338027
15521,0.06740443
15522,0.06338028
15523,0.06237424
15524,0.06941649
15525,0.064386316
15526,0.06539235
15527,0.06539235
15528,0.059356134
15529,0.04225352
15530,0.038229376
15531,0.035211265
15532,0.03923541
15533,0.041247483
15534,0.064386316
15535,0.090543255
15536,0.10261569
15537,0.086519115
15538,0.08953722
15539,0.08148893
15540,0.087525144
15541,0.093561366
15542,0.10965794
15543,0.13983902
15544,0.13983902
15545,0.13279678
15546,0.15191147
15547,0.15593562
15548,0.18008047
15549,0.1891348
15550,0.19919516
15551,0.19818912
15552,0.2002012
15553,0.21327966
15554,0.21327966
15555,0.222334
15556,0.23541246
15557,0.2364185
15558,0.222334
15559,0.20623742
15560,0.21227363
15561,0.21730381
15562,0.21730381
15563,0.22132796
15564,0.23943661
15565,0.26760563
15566,0.30885312
15567,0.3148893
15568,0.2977867
15569,0
15570,0.18712273
15571,0.1498994
15572,0.20623742
15573,0.24748491
15574,0.24044265
15575,0.19718309
15576,0.22635815
15577,0.22635815
15578,0.23742454
15579,0.24949697
15580,0.26056337
15581,0.28068408
15582,0.28169012
15583,0.25955734
15584,0.108651906
15585,0.036217302
15586,0.008048289
15587,0.011066398
15588,0.013078471
15589,0.017102616
15590,0.02112676
15591,0.026156941
15592,0.036217302
15593,0.043259557
15594,0.033199195
15595,0.040241446
15596,0.052313883
15597,0.046277665
15598,0.057344064
15599,0.030181086
15600,0.03923541
15601,0.023138832
15602,0.023138832
15603,0.032193158
15604,0.02112676
15605,0.02414487
15606,0.015090543
15607,0.0090543255
15608,0.0060362173
15609,0.0040241447
15610,0.0030181087
15611,0.0060362173
15612,0.0090543255
15613,0.005030181
15614,0.0070422534
15615,0.013078471
15616,0.011066398
15617,0.010060362
15618,0.011066398
15619,0.016096579
15620,0.017102616
15621,0.016096579
15622,0.017102616
15623,0.010060362
15624,0.0090543255
15625,0.0090543255
15626,0.011066398
15627,0.014084507
15628,0.016096579
15629,0.015090543
15630,0.02112676
15631,0.023138832
15632,0.016096579
15633,0.032193158
15634,0.023138832
15635,0.015090543
15636,0.011066398
15637,0.008048289
15638,0.010060362
15639,0.014084507
15640,0.0090543255
15641,0.0090543255
15642,0.0090543255
15643,0.0070422534
15644,0.008048289
15645,0.020120723
15646,0.013078471
15647,0.011066398
15648,0.020120723
15649,0.016096579
15650,0.016096579
15651,0.0090543255
15652,0.0090543255
15653,0.035211265
15654,0.029175049
15655,0.022132795
15656,0.016096579
15657,0.020120723
15658,0.012072435
15659,0.010060362
15660,0.008048289
15661,0.008048289
15662,0.008048289
15663,0.0070422534
15664,0.0070422534
15665,0.0040241447
15666,0.0030181087
15667,0.0060362173
15668,0.010060362
15669,0.033199195
15670,0.054325953
15671,0.026156941
15672,0.014084507
15673,0.023138832
15674,0.020120723
15675,0.028169014
15676,0.03118712
15677,0.028169014
15678,0.022132795
15679,0.017102616
15680,0.023138832
15681,0.022132795
15682,0.012072435
15683,0.011066398
