,Pm2.5
11941,26.156941
11942,20.120723
11943,16.096579
11944,18.108651
11945,22.132795
11946,27.162977
11947,40.241446
11948,29.175048999999998
11949,58.350097000000005
11950,50.30181
11951,39.23541
11952,46.277665000000006
11953,53.31991599999999
11954,55.33199
11955,50.30181
11956,58.350097000000005
11957,63.38028
11958,58.350097000000005
11959,34.20523
11960,18.108651
11961,16.096579
11962,16.096579
11963,15.090543
11964,83.501
11965,21.12676
11966,16.096579
11967,8.048289
11968,18.108651
11969,27.162977
11970,48.289739999999995
11971,57.34406400000001
11972,50.30181
11973,45.271628
11974,44.26559
11975,40.241446
11976,53.31991599999999
11977,68.41046
11978,42.25352
11979,37.22334
11980,37.22334
11981,43.259557
11982,40.241446
11983,55.33199
11984,65.39235000000001
11985,66.39839
11986,64.386316
11987,71.42857
11988,69.41649
11989,75.452715
11990,156.94164
11991,70.42253
11992,24.144869999999997
11993,19.114688
11994,24.144869999999997
11995,40.241446
11996,35.211265
11997,45.271628
11998,41.247483
11999,40.241446
12000,42.25352
12001,45.271628
12002,52.313883
12003,57.34406400000001
12004,62.37424
12005,80.48289
12006,134.80885
12007,107.64587
12008,105.6338
12009,140.84506
12010,147.88732
12011,153.92354
12012,138.83299
12013,149.89939999999999
12014,160.96579
12015,159.95975
12016,158.95371
12017,155.93562
12018,175.05029
12019,185.11066000000002
12020,207.24346
12021,218.30985
12022,237.42453999999998
12023,238.43057000000002
12024,251.50904000000003
12025,265.59356
12026,252.51508
12027,256.53923000000003
12028,207.24346
12029,205.23138
12030,214.2857
12031,220.32192
12032,228.37022000000002
12033,213.27966
12034,206.23742000000001
12035,210.26157
12036,216.29778
12037,218.30985
12038,238.43057000000002
12039,227.36418
12040,237.42453999999998
12041,222.334
12042,223.34002999999998
12043,206.23742000000001
12044,75.452715
12045,32.193158
12046,27.162977
12047,23.138832
12048,19.114688
12049,7.042253399999999
12050,6.0362173
12051,7.042253399999999
12052,6.0362173
12053,6.0362173
12054,5.030181
12055,6.0362173
12056,10.060362
12057,11.066398
12058,11.066398
12059,8.048289
12060,7.042253399999999
12061,9.0543255
12062,13.078471
12063,14.084507
12064,16.096579
12065,15.090543
12066,19.114688
12067,11.066398
12068,15.090543
12069,20.120723
12070,29.175048999999998
12071,27.162977
12072,27.162977
12073,28.169014
12074,33.199195
12075,35.211265
12076,26.156941
12077,20.120723
12078,23.138832
12079,46.277665000000006
12080,17.102616
12081,14.084507
12082,18.108651
12083,16.096579
12084,10.060362
12085,11.066398
12086,12.072434999999999
12087,7.042253399999999
12088,19.114688
12089,181.08651
12090,69.41649
12091,47.283699999999996
12092,31.18712
12093,51.307846
12094,32.193158
12095,22.132795
12096,27.162977
12097,26.156941
12098,34.20523
12099,39.23541
12100,44.26559
12101,56.338027
12102,52.313883
12103,47.283699999999996
12104,41.247483
12105,54.325953
12106,52.313883
12107,55.33199
12108,53.31991599999999
12109,91.54929
12110,25.150903999999997
12111,15.090543
12112,34.20523
12113,43.259557
12114,16.096579
12115,9.0543255
12116,30.181086
12117,51.307846
12118,55.33199
12119,29.175048999999998
12120,56.338027
12121,36.217302
12122,40.241446
12123,55.33199
12124,47.283699999999996
12125,53.31991599999999
12126,58.350097000000005
12127,74.44668
12128,122.73642
12129,115.69416000000001
12130,67.40443
12131,114.68813
12132,69.41649
12133,76.45875000000001
12134,55.33199
12135,25.150903999999997
12136,24.144869999999997
12137,21.12676
12138,24.144869999999997
12139,31.18712
12140,116.70019500000001
12141,118.71226999999999
12142,89.53722
12143,49.295772
12144,83.501
12145,73.44064
12146,69.41649
12147,66.39839
12148,77.46479000000001
12149,78.47082
12150,81.48893
12151,89.53722
12152,123.742454
12153,149.89939999999999
12154,155.93562
12155,169.01408
12156,201.20724
12157,188.12877
12158,152.9175
12159,123.742454
12160,114.68813
12161,120.72434
12162,109.65794
12163,90.543255
12164,70.42253
12165,61.36821
12166,47.283699999999996
12167,46.277665000000006
12168,41.247483
12169,53.31991599999999
12170,49.295772
12171,58.350097000000005
12172,57.34406400000001
12173,59.356134000000004
12174,63.38028
12175,71.42857
12176,81.48893
12177,86.519115
12178,100.60362
12179,106.63983
12180,109.65794
12181,102.61569
12182,107.64587
12183,77.46479000000001
12184,57.34406400000001
12185,63.38028
12186,50.30181
12187,46.277665000000006
12188,35.211265
12189,67.40443
12190,53.31991599999999
12191,59.356134000000004
12192,53.31991599999999
12193,78.47082
12194,46.277665000000006
12195,45.271628
12196,51.307846
12197,58.350097000000005
12198,58.350097000000005
12199,56.338027
12200,66.39839
12201,72.434604
12202,80.48289
12203,79.476856
12204,69.41649
12205,73.44064
12206,66.39839
12207,62.37424
12208,66.39839
12209,61.36821
12210,55.33199
12211,55.33199
12212,0.0
12213,47.283699999999996
12214,48.289739999999995
12215,62.37424
12216,57.34406400000001
12217,88.53118
12218,96.57947999999999
12219,97.58551
12220,95.57343999999999
12221,100.60362
12222,100.60362
12223,112.676054
12224,115.69416000000001
12225,116.70019500000001
12226,116.70019500000001
12227,110.66398
12228,0.0
12229,0.0
12230,0.0
12231,0.0
12232,0.0
12233,0.0
12234,0.0
12235,0.0
12236,0.0
12237,0.0
12238,0.0
12239,0.0
12240,0.0
12241,0.0
12242,0.0
12243,0.0
12244,0.0
12245,0.0
12246,0.0
12247,0.0
12248,0.0
12249,0.0
12250,0.0
12251,0.0
12252,0.0
12253,0.0
12254,0.0
12255,0.0
12256,0.0
12257,97.58551
12258,82.49497
12259,73.44064
12260,96.57947999999999
12261,107.64587
12262,122.73642
12263,137.82695999999999
12264,132.79678
12265,153.92354
12266,160.96579
12267,178.0684
12268,191.14687999999998
12269,187.12273
12270,196.17704999999998
12271,153.92354
12272,185.11066000000002
12273,172.03219
12274,154.92958000000002
12275,254.52714999999998
12276,140.84506
12277,113.68209
12278,122.73642
12279,119.718306
12280,124.74848
12281,105.6338
12282,106.63983
12283,104.627766
12284,112.676054
12285,109.65794
12286,110.66398
12287,100.60362
12288,100.60362
12289,99.59758000000001
12290,101.60965499999999
12291,100.60362
12292,99.59758000000001
12293,97.58551
12294,100.60362
12295,95.57343999999999
12296,90.543255
12297,99.59758000000001
12298,105.6338
12299,112.676054
12300,109.65794
12301,116.70019500000001
12302,118.71226999999999
12303,112.676054
12304,104.627766
12305,112.676054
12306,117.70622999999999
12307,139.83902
12308,146.88128
12309,150.90543
12310,114.68813
12311,61.36821
12312,92.55533000000001
12313,96.57947999999999
12314,107.64587
12315,82.49497
12316,71.42857
12317,58.350097000000005
12318,55.33199
12319,62.37424
12320,56.338027
12321,52.313883
12322,99.59758000000001
12323,65.39235000000001
12324,72.434604
12325,85.51308
12326,85.51308
12327,44.26559
12328,67.40443
12329,26.156941
12330,26.156941
12331,28.169014
12332,39.23541
12333,49.295772
12334,15.090543
12335,12.072434999999999
12336,18.108651
12337,29.175048999999998
12338,13.078471
12339,14.084507
12340,15.090543
12341,17.102616
12342,10.060362
12343,10.060362
12344,9.0543255
12345,9.0543255
12346,9.0543255
12347,8.048289
12348,8.048289
12349,9.0543255
12350,11.066398
12351,13.078471
12352,14.084507
12353,12.072434999999999
12354,16.096579
12355,10.060362
12356,24.144869999999997
12357,0.0
12358,14.084507
12359,20.120723
12360,10.060362
12361,12.072434999999999
12362,17.102616
12363,12.072434999999999
12364,16.096579
12365,8.048289
12366,11.066398
12367,17.102616
12368,8.048289
12369,16.096579
12370,15.090543
12371,15.090543
12372,13.078471
12373,20.120723
12374,9.0543255
12375,10.060362
12376,11.066398
12377,17.102616
12378,18.108651
12379,28.169014
12380,0.0
12381,28.169014
12382,29.175048999999998
12383,33.199195
12384,29.175048999999998
12385,33.199195
12386,33.199195
12387,31.18712
12388,36.217302
12389,45.271628
12390,48.289739999999995
12391,57.34406400000001
12392,81.48893
12393,98.591544
12394,99.59758000000001
12395,143.86317000000003
12396,105.6338
12397,83.501
12398,81.48893
12399,128.77263
12400,127.76660000000001
12401,64.386316
12402,60.36217
12403,100.60362
12404,92.55533000000001
12405,116.70019500000001
12406,74.44668
12407,64.386316
12408,73.44064
12409,69.41649
12410,68.41046
12411,37.22334
12412,37.22334
12413,32.193158
12414,23.138832
12415,18.108651
12416,25.150903999999997
12417,34.20523
12418,9.0543255
12419,12.072434999999999
12420,28.169014
12421,9.0543255
12422,9.0543255
12423,11.066398
12424,11.066398
12425,8.048289
12426,56.338027
12427,15.090543
12428,15.090543
12429,48.289739999999995
12430,56.338027
12431,45.271628
12432,48.289739999999995
12433,53.31991599999999
12434,53.31991599999999
12435,70.42253
12436,48.289739999999995
12437,58.350097000000005
12438,68.41046
12439,57.34406400000001
12440,44.26559
12441,0.0
12442,0.0
12443,0.0
12444,0.0
12445,0.0
12446,30.181086
12447,44.26559
12448,37.22334
12449,40.241446
12450,45.271628
12451,21.12676
12452,18.108651
12453,25.150903999999997
12454,27.162977
12455,24.144869999999997
12456,22.132795
12457,28.169014
12458,40.241446
12459,63.38028
12460,78.47082
12461,100.60362
12462,109.65794
12463,124.74848
12464,125.75452000000001
12465,133.80282
12466,133.80282
12467,126.76056
12468,142.85713
12469,109.65794
12470,43.259557
12471,57.34406400000001
12472,90.543255
12473,83.501
12474,60.36217
12475,67.40443
12476,67.40443
12477,59.356134000000004
12478,64.386316
12479,69.41649
12480,67.40443
12481,75.452715
12482,65.39235000000001
12483,50.30181
12484,41.247483
12485,44.26559
12486,74.44668
12487,92.55533000000001
12488,103.62173
12489,0.0
12490,0.0
12491,0.0
12492,87.525144
12493,85.51308
12494,100.60362
12495,100.60362
12496,93.56136599999999
12497,86.519115
12498,91.54929
12499,99.59758000000001
12500,114.68813
12501,123.742454
12502,145.87525000000002
12503,163.98389999999998
12504,171.02616
12505,163.98389999999998
12506,167.002
12507,168.00804
12508,202.21327
12509,202.21327
12510,205.23138
12511,218.30985
12512,207.24346
12513,242.45472
12514,238.43057000000002
12515,232.39435
12516,178.0684
12517,160.96579
12518,152.9175
12519,102.61569
12520,66.39839
12521,69.41649
12522,69.41649
12523,82.49497
12524,37.22334
12525,47.283699999999996
12526,55.33199
12527,58.350097000000005
12528,59.356134000000004
12529,66.39839
12530,61.36821
12531,35.211265
12532,9.0543255
12533,7.042253399999999
12534,6.0362173
12535,7.042253399999999
12536,7.042253399999999
12537,20.120723
12538,13.078471
12539,27.162977
12540,24.144869999999997
12541,14.084507
12542,22.132795
12543,33.199195
12544,49.295772
12545,26.156941
12546,22.132795
12547,27.162977
12548,28.169014
12549,40.241446
12550,29.175048999999998
12551,33.199195
12552,47.283699999999996
12553,53.31991599999999
12554,86.519115
12555,151.91146999999998
12556,211.2676
12557,189.13479999999998
12558,177.06236
12559,185.11066000000002
12560,191.14687999999998
12561,197.18309
12562,190.14084
12563,165.99597
12564,152.9175
12565,126.76056
12566,111.67002
12567,112.676054
12568,106.63983
12569,76.45875000000001
12570,67.40443
12571,92.55533000000001
12572,62.37424
12573,75.452715
12574,96.57947999999999
12575,123.742454
12576,119.718306
12577,121.73038
12578,121.73038
12579,121.73038
12580,108.651906
12581,117.70622999999999
12582,177.06236
12583,200.20120000000003
12584,186.11670000000004
12585,174.04427
12586,173.03823
12587,141.8511
12588,130.78470000000002
12589,132.79678
12590,117.70622999999999
12591,91.54929
12592,83.501
12593,71.42857
12594,80.48289
12595,92.55533000000001
12596,80.48289
12597,48.289739999999995
12598,64.386316
12599,74.44668
12600,84.50704
12601,96.57947999999999
12602,122.73642
12603,53.31991599999999
12604,52.313883
12605,57.34406400000001
12606,87.525144
12607,95.57343999999999
12608,109.65794
12609,96.57947999999999
12610,91.54929
12611,82.49497
12612,73.44064
12613,81.48893
12614,67.40443
12615,74.44668
12616,85.51308
12617,29.175048999999998
12618,25.150903999999997
12619,39.23541
12620,27.162977
12621,33.199195
12622,43.259557
12623,55.33199
12624,48.289739999999995
12625,20.120723
12626,16.096579
12627,18.108651
12628,14.084507
12629,12.072434999999999
12630,18.108651
12631,10.060362
12632,19.114688
12633,15.090543
12634,12.072434999999999
12635,11.066398
12636,10.060362
12637,11.066398
12638,13.078471
12639,22.132795
12640,15.090543
12641,14.084507
12642,17.102616
12643,46.277665000000006
12644,48.289739999999995
12645,49.295772
12646,39.23541
12647,34.20523
12648,45.271628
12649,52.313883
12650,63.38028
12651,79.476856
12652,85.51308
12653,95.57343999999999
12654,96.57947999999999
12655,98.591544
12656,117.70622999999999
12657,119.718306
12658,103.62173
12659,98.591544
12660,96.57947999999999
12661,98.591544
12662,95.57343999999999
12663,88.53118
12664,83.501
12665,69.41649
12666,65.39235000000001
12667,63.38028
12668,45.271628
12669,70.42253
12670,63.38028
12671,116.70019500000001
12672,127.76660000000001
12673,132.79678
12674,147.88732
12675,156.94164
12676,125.75452000000001
12677,100.60362
12678,93.56136599999999
12679,94.56739999999999
12680,94.56739999999999
12681,133.80282
12682,153.92354
12683,188.12877
12684,196.17704999999998
12685,206.23742000000001
12686,235.41245999999998
12687,237.42453999999998
12688,232.39435
12689,221.32796
12690,176.05633
12691,146.88128
12692,151.91146999999998
12693,141.8511
12694,142.85713
12695,123.742454
12696,78.47082
12697,54.325953
12698,71.42857
12699,106.63983
12700,128.77263
12701,124.74848
12702,135.81489
12703,168.00804
12704,165.99597
12705,172.03219
12706,171.02616
12707,156.94164
12708,168.00804
12709,176.05633
12710,164.98993000000002
12711,153.92354
12712,152.9175
12713,158.95371
12714,144.86921
12715,142.85713
12716,135.81489
12717,165.99597
12718,199.19516000000002
12719,196.17704999999998
12720,138.83299
12721,154.92958000000002
12722,193.15895
12723,178.0684
12724,120.72434
12725,96.57947999999999
12726,80.48289
12727,91.54929
12728,76.45875000000001
12729,69.41649
12730,69.41649
12731,80.48289
12732,95.57343999999999
12733,95.57343999999999
12734,97.58551
12735,124.74848
12736,140.84506
12737,123.742454
12738,139.83902
12739,144.86921
12740,135.81489
12741,137.82695999999999
12742,113.68209
12743,117.70622999999999
12744,114.68813
12745,115.69416000000001
12746,134.80885
12747,134.80885
12748,125.75452000000001
12749,106.63983
12750,121.73038
12751,110.66398
12752,115.69416000000001
12753,102.61569
12754,88.53118
12755,87.525144
12756,85.51308
12757,88.53118
12758,85.51308
12759,80.48289
12760,67.40443
12761,66.39839
12762,69.41649
12763,79.476856
12764,89.53722
12765,87.525144
12766,104.627766
12767,135.81489
12768,142.85713
12769,151.91146999999998
12770,180.08047
12771,191.14687999999998
12772,195.17101
12773,213.27966
12774,258.55129999999997
12775,245.47283000000002
12776,258.55129999999997
12777,228.37022000000002
12778,199.19516000000002
12779,181.08651
12780,154.92958000000002
12781,132.79678
12782,106.63983
12783,95.57343999999999
12784,101.60965499999999
12785,110.66398
12786,99.59758000000001
12787,113.68209
12788,147.88732
12789,270.62374
12790,286.7203
12791,246.47887
12792,238.43057000000002
12793,222.334
12794,222.334
12795,202.21327
12796,196.17704999999998
12797,206.23742000000001
12798,243.46076
12799,236.4185
12800,210.26157
12801,200.20120000000003
12802,199.19516000000002
12803,206.23742000000001
12804,208.24949999999998
12805,202.21327
12806,183.09858
12807,168.00804
12808,161.97181999999998
12809,168.00804
12810,155.93562
12811,149.89939999999999
12812,158.95371
12813,204.22535
12814,210.26157
12815,207.24346
12816,218.30985
12817,223.34002999999998
12818,237.42453999999998
12819,208.24949999999998
12820,255.53320000000002
12821,206.23742000000001
12822,231.38832000000002
12823,215.29174
12824,188.12877
12825,193.15895
12826,185.11066000000002
12827,175.05029
12828,186.11670000000004
12829,174.04427
12830,158.95371
12831,165.99597
12832,134.80885
12833,104.627766
12834,120.72434
12835,111.67002
12836,139.83902
12837,174.04427
12838,193.15895
12839,182.09255
12840,184.10461999999998
12841,200.20120000000003
12842,184.10461999999998
12843,158.95371
12844,160.96579
12845,161.97181999999998
12846,172.03219
12847,177.06236
12848,177.06236
12849,173.03823
12850,170.02012
12851,179.07444
12852,149.89939999999999
12853,164.98993000000002
12854,117.70622999999999
12855,120.72434
12856,109.65794
12857,106.63983
12858,137.82695999999999
12859,91.54929
12860,91.54929
12861,101.60965499999999
12862,116.70019500000001
12863,145.87525000000002
12864,164.98993000000002
12865,167.002
12866,156.94164
12867,146.88128
12868,137.82695999999999
12869,145.87525000000002
12870,146.88128
12871,205.23138
12872,232.39435
12873,218.30985
12874,188.12877
12875,195.17101
12876,205.23138
12877,252.51508
12878,339.0342
12879,404.42654
12880,434.60763000000003
12881,444.668
12882,461.77060000000006
12883,447.68609999999995
12884,354.12472
12885,401.40843
12886,132.79678
12887,99.59758000000001
12888,136.82093
12889,139.83902
12890,145.87525000000002
12891,152.9175
12892,150.90543
12893,152.9175
12894,186.11670000000004
12895,167.002
12896,170.02012
12897,183.09858
12898,167.002
12899,160.96579
12900,170.02012
12901,186.11670000000004
12902,185.11066000000002
12903,183.09858
12904,163.98389999999998
12905,180.08047
12906,195.17101
12907,133.80282
12908,51.307846
12909,44.26559
12910,34.20523
12911,36.217302
12912,29.175048999999998
12913,49.295772
12914,54.325953
12915,22.132795
12916,25.150903999999997
12917,11.066398
12918,25.150903999999997
12919,18.108651
12920,9.0543255
12921,8.048289
12922,11.066398
12923,16.096579
12924,22.132795
12925,18.108651
12926,25.150903999999997
12927,20.120723
12928,23.138832
12929,25.150903999999997
12930,27.162977
12931,34.20523
12932,36.217302
12933,35.211265
12934,45.271628
12935,48.289739999999995
12936,41.247483
12937,51.307846
12938,43.259557
12939,50.30181
12940,31.18712
12941,34.20523
12942,31.18712
12943,22.132795
12944,20.120723
12945,22.132795
12946,29.175048999999998
12947,23.138832
12948,29.175048999999998
12949,30.181086
12950,27.162977
12951,18.108651
12952,19.114688
12953,22.132795
12954,25.150903999999997
12955,25.150903999999997
12956,26.156941
12957,40.241446
12958,43.259557
12959,62.37424
12960,77.46479000000001
12961,102.61569
12962,87.525144
12963,91.54929
12964,109.65794
12965,134.80885
12966,87.525144
12967,56.338027
12968,52.313883
12969,52.313883
12970,41.247483
12971,29.175048999999998
12972,24.144869999999997
12973,16.096579
12974,19.114688
12975,16.096579
12976,21.12676
12977,20.120723
12978,21.12676
12979,24.144869999999997
12980,23.138832
12981,27.162977
12982,75.452715
12983,64.386316
12984,62.37424
12985,72.434604
12986,74.44668
12987,49.295772
12988,47.283699999999996
12989,57.34406400000001
12990,49.295772
12991,81.48893
12992,125.75452000000001
12993,127.76660000000001
12994,79.476856
12995,59.356134000000004
12996,36.217302
12997,26.156941
12998,30.181086
12999,16.096579
13000,31.18712
13001,39.23541
13002,40.241446
13003,51.307846
13004,53.31991599999999
13005,58.350097000000005
13006,55.33199
13007,56.338027
13008,93.56136599999999
13009,108.651906
13010,94.56739999999999
13011,112.676054
13012,118.71226999999999
13013,121.73038
13014,119.718306
13015,127.76660000000001
13016,123.742454
13017,125.75452000000001
13018,127.76660000000001
13019,206.23742000000001
13020,149.89939999999999
13021,162.97786
13022,174.04427
13023,203.21930999999998
13024,186.11670000000004
13025,167.002
13026,152.9175
13027,137.82695999999999
13028,156.94164
13029,132.79678
13030,116.70019500000001
13031,113.68209
13032,141.8511
13033,178.0684
13034,200.20120000000003
13035,227.36418
13036,230.38228
13037,243.46076
13038,245.47283000000002
13039,266.59959999999995
13040,267.60562999999996
13041,260.56337
13042,275.65393
13043,276.65994
13044,243.46076
13045,233.40039000000002
13046,209.25553
13047,205.23138
13048,191.14687999999998
13049,224.34607
13050,229.37626
13051,244.46679999999995
13052,230.38228
13053,225.35210999999998
13054,207.24346
13055,227.36418
13056,257.54526
13057,267.60562999999996
13058,243.46076
13059,256.53923000000003
13060,239.43661
13061,230.38228
13062,232.39435
13063,220.32192
13064,145.87525000000002
13065,35.211265
13066,38.229376
13067,37.22334
13068,33.199195
13069,48.289739999999995
13070,48.289739999999995
13071,47.283699999999996
13072,52.313883
13073,58.350097000000005
13074,75.452715
13075,113.68209
13076,150.90543
13077,214.2857
13078,214.2857
13079,219.31589000000002
13080,234.40643
13081,246.47887
13082,255.53320000000002
13083,233.40039000000002
13084,221.32796
13085,223.34002999999998
13086,231.38832000000002
13087,227.36418
13088,222.334
13089,207.24346
13090,82.49497
13091,29.175048999999998
13092,39.23541
13093,61.36821
13094,77.46479000000001
13095,93.56136599999999
13096,109.65794
13097,94.56739999999999
13098,81.48893
13099,91.54929
13100,117.70622999999999
13101,121.73038
13102,112.676054
13103,108.651906
13104,118.71226999999999
13105,133.80282
13106,141.8511
13107,150.90543
13108,171.02616
13109,165.99597
13110,180.08047
13111,153.92354
13112,167.002
13113,165.99597
13114,160.96579
13115,177.06236
13116,162.97786
13117,144.86921
13118,128.77263
13119,140.84506
13120,133.80282
13121,122.73642
13122,164.98993000000002
13123,155.93562
13124,171.02616
13125,164.98993000000002
13126,188.12877
13127,188.12877
13128,199.19516000000002
13129,203.21930999999998
13130,216.29778
13131,196.17704999999998
13132,196.17704999999998
13133,246.47887
13134,225.35210999999998
13135,221.32796
13136,245.47283000000002
13137,239.43661
13138,140.84506
13139,72.434604
13140,47.283699999999996
13141,30.181086
13142,26.156941
13143,25.150903999999997
13144,19.114688
13145,26.156941
13146,23.138832
13147,30.181086
13148,44.26559
13149,46.277665000000006
13150,44.26559
13151,46.277665000000006
13152,56.338027
13153,72.434604
13154,96.57947999999999
13155,108.651906
13156,104.627766
13157,74.44668
13158,85.51308
13159,55.33199
13160,48.289739999999995
13161,46.277665000000006
13162,47.283699999999996
13163,36.217302
13164,42.25352
13165,36.217302
13166,37.22334
13167,40.241446
13168,52.313883
13169,71.42857
13170,63.38028
13171,88.53118
13172,96.57947999999999
13173,73.44064
13174,63.38028
13175,61.36821
13176,57.34406400000001
13177,65.39235000000001
13178,82.49497
13179,86.519115
13180,89.53722
13181,67.40443
13182,79.476856
13183,95.57343999999999
13184,112.676054
13185,105.6338
13186,119.718306
13187,134.80885
13188,133.80282
13189,144.86921
13190,165.99597
13191,153.92354
13192,142.85713
13193,141.8511
13194,139.83902
13195,152.9175
13196,160.96579
13197,145.87525000000002
13198,132.79678
13199,141.8511
13200,145.87525000000002
13201,152.9175
13202,174.04427
13203,200.20120000000003
13204,194.16497999999999
13205,194.16497999999999
13206,186.11670000000004
13207,185.11066000000002
13208,179.07444
13209,145.87525000000002
13210,142.85713
13211,158.95371
13212,174.04427
13213,164.98993000000002
13214,181.08651
13215,182.09255
13216,173.03823
13217,172.03219
13218,168.00804
13219,171.02616
13220,175.05029
13221,172.03219
13222,189.13479999999998
13223,180.08047
13224,121.73038
13225,66.39839
13226,54.325953
13227,56.338027
13228,87.525144
13229,48.289739999999995
13230,42.25352
13231,44.26559
13232,31.18712
13233,12.072434999999999
13234,10.060362
13235,11.066398
13236,11.066398
13237,16.096579
13238,9.0543255
13239,16.096579
13240,17.102616
13241,16.096579
13242,12.072434999999999
13243,21.12676
13244,20.120723
13245,22.132795
13246,19.114688
13247,23.138832
13248,28.169014
13249,21.12676
13250,22.132795
13251,31.18712
13252,37.22334
13253,38.229376
13254,32.193158
13255,27.162977
13256,40.241446
13257,37.22334
13258,32.193158
13259,26.156941
13260,25.150903999999997
13261,18.108651
13262,23.138832
13263,14.084507
13264,12.072434999999999
13265,16.096579
13266,7.042253399999999
13267,9.0543255
13268,12.072434999999999
13269,16.096579
13270,17.102616
13271,17.102616
13272,28.169014
13273,18.108651
13274,22.132795
13275,34.20523
13276,41.247483
13277,21.12676
13278,28.169014
13279,25.150903999999997
13280,19.114688
13281,14.084507
13282,23.138832
13283,18.108651
13284,18.108651
13285,12.072434999999999
13286,17.102616
13287,14.084507
13288,23.138832
13289,18.108651
13290,19.114688
13291,21.12676
13292,18.108651
13293,23.138832
13294,25.150903999999997
13295,29.175048999999998
13296,28.169014
13297,42.25352
13298,53.31991599999999
13299,57.34406400000001
13300,62.37424
13301,80.48289
13302,100.60362
13303,93.56136599999999
13304,82.49497
13305,79.476856
13306,83.501
13307,75.452715
13308,88.53118
13309,90.543255
13310,90.543255
13311,79.476856
13312,89.53722
13313,87.525144
13314,91.54929
13315,73.44064
13316,66.39839
13317,72.434604
13318,117.70622999999999
13319,111.67002
13320,125.75452000000001
13321,146.88128
13322,172.03219
13323,186.11670000000004
13324,297.7867
13325,276.65994
13326,289.73842
13327,299.79879999999997
13328,275.65393
13329,282.69615999999996
13330,281.69012
13331,250.50300000000004
13332,240.44265000000001
13333,219.31589000000002
13334,198.18912
13335,154.92958000000002
13336,130.78470000000002
13337,122.73642
13338,125.75452000000001
13339,118.71226999999999
13340,153.92354
13341,132.79678
13342,91.54929
13343,102.61569
13344,113.68209
13345,112.676054
13346,96.57947999999999
13347,107.64587
13348,118.71226999999999
13349,105.6338
13350,104.627766
13351,107.64587
13352,127.76660000000001
13353,128.77263
13354,111.67002
13355,126.76056
13356,109.65794
13357,108.651906
13358,122.73642
13359,112.676054
13360,112.676054
13361,100.60362
13362,109.65794
13363,99.59758000000001
13364,92.55533000000001
13365,113.68209
13366,117.70622999999999
13367,117.70622999999999
13368,112.676054
13369,120.72434
13370,116.70019500000001
13371,87.525144
13372,95.57343999999999
13373,92.55533000000001
13374,89.53722
13375,102.61569
13376,99.59758000000001
13377,97.58551
13378,92.55533000000001
13379,91.54929
13380,95.57343999999999
13381,95.57343999999999
13382,102.61569
13383,103.62173
13384,101.60965499999999
13385,89.53722
13386,87.525144
13387,84.50704
13388,91.54929
13389,91.54929
13390,97.58551
13391,93.56136599999999
13392,81.48893
13393,80.48289
13394,77.46479000000001
13395,80.48289
13396,82.49497
13397,85.51308
13398,78.47082
13399,90.543255
13400,86.519115
13401,94.56739999999999
13402,95.57343999999999
13403,125.75452000000001
13404,131.79074
13405,135.81489
13406,144.86921
13407,144.86921
13408,133.80282
13409,132.79678
13410,137.82695999999999
13411,141.8511
13412,133.80282
13413,94.56739999999999
13414,83.501
13415,71.42857
13416,62.37424
13417,44.26559
13418,39.23541
13419,42.25352
13420,58.350097000000005
13421,59.356134000000004
13422,57.34406400000001
13423,59.356134000000004
13424,52.313883
13425,64.386316
13426,70.42253
13427,66.39839
13428,66.39839
13429,70.42253
13430,83.501
13431,103.62173
13432,109.65794
13433,91.54929
13434,90.543255
13435,88.53118
13436,97.58551
13437,107.64587
13438,94.56739999999999
13439,74.44668
13440,100.60362
13441,72.434604
13442,78.47082
13443,80.48289
13444,77.46479000000001
13445,86.519115
13446,108.651906
13447,90.543255
13448,73.44064
13449,71.42857
13450,54.325953
13451,52.313883
13452,55.33199
13453,69.41649
13454,70.42253
13455,87.525144
13456,75.452715
13457,84.50704
13458,91.54929
13459,90.543255
13460,92.55533000000001
13461,96.57947999999999
13462,84.50704
13463,37.22334
13464,47.283699999999996
13465,48.289739999999995
13466,63.38028
13467,67.40443
13468,69.41649
13469,71.42857
13470,80.48289
13471,82.49497
13472,93.56136599999999
13473,97.58551
13474,121.73038
13475,137.82695999999999
13476,147.88732
13477,167.002
13478,182.09255
13479,187.12273
13480,201.20724
13481,75.452715
13482,77.46479000000001
13483,87.525144
13484,61.36821
13485,75.452715
13486,87.525144
13487,93.56136599999999
13488,88.53118
13489,117.70622999999999
13490,77.46479000000001
13491,61.36821
13492,58.350097000000005
13493,54.325953
13494,69.41649
13495,62.37424
13496,64.386316
13497,74.44668
13498,74.44668
13499,69.41649
13500,76.45875000000001
13501,101.60965499999999
13502,119.718306
13503,127.76660000000001
13504,128.77263
13505,128.77263
13506,144.86921
13507,142.85713
13508,134.80885
13509,149.89939999999999
13510,151.91146999999998
13511,160.96579
13512,157.94767000000002
13513,165.99597
13514,182.09255
13515,175.05029
13516,140.84506
13517,126.76056
13518,121.73038
13519,130.78470000000002
13520,131.79074
13521,140.84506
13522,150.90543
13523,117.70622999999999
13524,105.6338
13525,66.39839
13526,62.37424
13527,68.41046
13528,75.452715
13529,73.44064
13530,72.434604
13531,65.39235000000001
13532,79.476856
13533,83.501
13534,50.30181
13535,44.26559
13536,45.271628
13537,51.307846
13538,57.34406400000001
13539,53.31991599999999
13540,27.162977
